customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3883,Nissa,Conrad,U,35,11/5/1976,Legal Assistant,IT,Mass Customer,N,No,10.65704063
1035,Kara-lynn,Doddridge,Female,77,11/2/1976,Operator,Retail,Affluent Customer,N,Yes,5
3566,Bram,Pheasant,Male,96,11/2/1976,Social Worker,Health,Affluent Customer,N,Yes,10
3629,Vale,Starcks,Female,17,10/29/1976,Editor,Health,High Net Worth,N,No,22
3337,Brendan,Aird,Male,58,10/28/1976,Programmer Analyst III,Argiculture,Mass Customer,N,Yes,16
3484,Hedi,Mowday,Female,10,10/24/1976,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20
1805,Venus,Sketch,Female,90,10/15/1976,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12
1806,Gil,De Gregorio,U,95,10/15/1976,Software Test Engineer IV,IT,Mass Customer,N,No,10.65704063
1712,Chad,Mattson,Female,63,10/12/1976,Dental Hygienist,Health,High Net Worth,N,Yes,7
1119,Lemmy,Bennit,Male,43,10/9/1976,Web Developer IV,Entertainment,Mass Customer,N,Yes,19
3147,Bonnee,Farley,Female,21,10/2/1976,Human Resources Assistant IV,Retail,Affluent Customer,N,Yes,17
204,Thorny,Hackworth,Male,56,10/1/1976,Editor,Financial Services,Mass Customer,N,No,5
364,Leontyne,Simpkiss,Female,96,9/30/1976,Database Administrator III,Financial Services,Affluent Customer,N,No,11
2140,Hilario,Ramsdell,Male,59,9/30/1976,Help Desk Operator,Telecommunications,High Net Worth,N,No,21
3181,Ferd,Chominski,Male,39,9/29/1976,Senior Editor,Financial Services,High Net Worth,N,No,6
3156,Bearnard,Letixier,Male,23,9/28/1976,VP Quality Control,Financial Services,Mass Customer,N,No,4
3215,Wolfgang,Raffles,Male,14,9/28/1976,General Manager,Financial Services,Mass Customer,N,Yes,7
635,Joelle,Prior,Female,78,9/25/1976,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,9
2128,Gregorius,Cockram,Male,31,9/25/1976,Data Coordiator,Property,Affluent Customer,N,Yes,16
2832,Tedmund,Plumm,Male,9,9/25/1976,Recruiter,Telecommunications,Mass Customer,N,Yes,9
2856,Milissent,Deinert,Female,53,9/25/1976,Marketing Manager,Financial Services,Mass Customer,N,Yes,13
637,Mercy,Wilsone,Female,60,9/23/1976,Health Coach I,Health,High Net Worth,N,No,13
2173,Gracia,McAteer,Female,27,9/21/1976,Help Desk Technician,IT,Mass Customer,N,Yes,22
2555,Brad,Tenman,Male,43,9/19/1976,Health Coach IV,Health,Affluent Customer,N,No,11
274,Tessi,Hesse,Female,66,9/15/1976,Social Worker,Health,Mass Customer,N,Yes,14
1591,Fonz,Jankin,Male,4,9/14/1976,Operator,Manufacturing,Mass Customer,N,Yes,14
1577,Diannne,Teager,Female,87,9/8/1976,Automation Specialist I,Manufacturing,High Net Worth,N,No,10
3052,Lisetta,Lugton,Female,72,9/8/1976,Teacher,Manufacturing,Mass Customer,N,No,18
163,Kessia,Helder,Female,58,9/6/1976,Librarian,Entertainment,High Net Worth,N,Yes,14
1013,Corissa,Zienkiewicz,Female,53,9/6/1976,Physical Therapy Assistant,Retail,High Net Worth,N,No,17
1737,Benny,Jammet,Female,21,9/6/1976,Senior Developer,Property,Affluent Customer,N,Yes,13
3827,Cherida,Whyffen,Female,10,9/5/1976,Dental Hygienist,Retail,Affluent Customer,N,No,8
3240,Ryon,Elsay,Male,90,9/4/1976,Chief Design Engineer,Health,Mass Customer,N,Yes,6
243,Barbara,Croxley,Female,94,9/2/1976,Teacher,Manufacturing,High Net Worth,N,Yes,14
2994,Karlen,Iacovacci,Female,26,8/30/1976,Accountant II,Manufacturing,Mass Customer,N,Yes,18
782,Bevvy,Siegertsz,Female,30,8/29/1976,Geological Engineer,Manufacturing,Mass Customer,N,No,17
2243,Lena,Cronshaw,Female,76,8/28/1976,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,7
1308,Andrey,Conre,Male,34,8/27/1976,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,18
3251,Cammie,Edridge,Female,95,8/27/1976,Safety Technician II,Financial Services,High Net Worth,N,Yes,8
2420,Celie,Guyers,Female,10,8/26/1976,Staff Scientist,Financial Services,High Net Worth,N,No,16
341,Jeremiah,Wasling,Male,10,8/25/1976,GIS Technical Architect,Financial Services,Mass Customer,N,No,5
375,Salvidor,Renzo,Male,13,8/23/1976,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7
2596,Lexis,Deason,Female,51,8/20/1976,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,13
2062,Guillermo,Kolakovic,Male,67,8/19/1976,Junior Executive,Retail,Mass Customer,N,No,18
2912,Tobit,Knowlman,Male,60,8/18/1976,VP Quality Control,Entertainment,High Net Worth,N,No,4
1102,Stephana,Puzey,Female,16,8/17/1976,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15
3123,Tina,Riggulsford,Female,71,8/17/1976,Dental Hygienist,Health,High Net Worth,N,No,20
2695,Kippy,Heater,Female,88,8/16/1976,Statistician II,Manufacturing,Mass Customer,N,Yes,19
2696,Isabelle,Bursnoll,U,42,8/16/1976,Social Worker,Health,Mass Customer,N,Yes,10.65704063
2697,Klarika,Yerby,U,70,8/16/1976,Legal Assistant,IT,High Net Worth,N,No,10.65704063
437,Sayres,Duthie,Male,24,8/14/1976,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17
2629,Nomi,Bushell,Female,60,8/13/1976,Engineer IV,Entertainment,High Net Worth,N,No,19
607,Adelaida,Redmond,Female,55,8/10/1976,Dental Hygienist,Health,Mass Customer,N,No,15
384,Friederike,Bestar,Female,70,8/6/1976,Project Manager,Financial Services,Affluent Customer,N,No,17
3686,Shirley,Siss,Female,20,8/6/1976,Software Engineer III,Financial Services,High Net Worth,N,Yes,15
1391,Winni,Cana,Female,62,8/5/1976,Marketing Assistant,Retail,High Net Worth,N,No,12
2979,Louella,Mandifield,Female,39,7/25/1976,Tax Accountant,Retail,Mass Customer,N,No,18
2433,Burty,Strutz,Male,38,7/19/1976,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,8
399,Nickie,Neissen,Male,26,7/18/1976,Engineer III,Manufacturing,Affluent Customer,N,Yes,16
93,Gordon,Gowar,Male,63,7/16/1976,Project Manager,Retail,Mass Customer,N,Yes,10
414,Thorin,Grimoldby,Male,12,7/16/1976,Social Worker,Health,High Net Worth,N,No,10
2227,Duff,Kemble,Male,45,7/16/1976,Systems Administrator I,Property,Affluent Customer,N,Yes,9
2960,Hollie,MacEllen,Female,6,7/16/1976,Design Engineer,Property,Mass Customer,N,Yes,16
2917,Siegfried,Hulmes,Male,21,7/11/1976,Safety Technician I,Manufacturing,Affluent Customer,N,No,18
550,Emeline,Jorioz,Female,16,7/10/1976,Structural Engineer,Retail,Mass Customer,N,No,15
3387,Shel,Duke,Female,19,7/5/1976,General Manager,Manufacturing,Affluent Customer,N,Yes,15
3924,Perry,Lampert,Male,72,7/3/1976,Editor,Property,High Net Worth,N,Yes,10
365,Romona,Capitano,Female,98,6/27/1976,VP Quality Control,Property,High Net Worth,N,No,15
1481,Ellissa,Stanney,Female,93,6/26/1976,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14
3726,Ange,Austick,Female,36,6/17/1976,GIS Technical Architect,Property,Mass Customer,N,No,19
3727,Eba,Youle,U,65,6/17/1976,Assistant Professor,IT,Mass Customer,N,No,10.65704063
2461,Tully,Boutellier,Male,89,6/12/1976,Speech Pathologist,Manufacturing,Affluent Customer,N,No,17
2489,Emma,Mates,Female,42,6/12/1976,Speech Pathologist,Retail,Mass Customer,N,No,15
3571,Othilia,Metcalf,Female,9,6/9/1976,Senior Sales Associate,Property,Mass Customer,N,Yes,3
3760,Bryana,Vennart,Female,73,6/9/1976,Biostatistician II,Financial Services,Mass Customer,N,No,18
1048,Braden,Lamming,Male,99,6/8/1976,Internal Auditor,Financial Services,Affluent Customer,N,No,15
2196,Skylar,Brise,Male,66,6/8/1976,Media Manager I,Retail,High Net Worth,N,Yes,7
1078,Abe,Pilley,Male,69,6/5/1976,Executive Secretary,Manufacturing,Mass Customer,N,No,20
1114,Evonne,Southan,Female,96,6/3/1976,Structural Engineer,Retail,Mass Customer,N,No,14
316,Genni,Larway,Female,72,6/1/1976,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10
3231,Cazzie,Gravell,Male,84,5/29/1976,Payment Adjustment Coordinator,Financial Services,Affluent Customer,N,Yes,16
3807,Bibby,Goman,Female,73,5/21/1976,Analyst Programmer,Retail,Mass Customer,N,No,21
2460,Mick,Boutellier,Male,88,5/17/1976,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12
1034,Denney,Cretney,Male,16,5/12/1976,Operator,Manufacturing,High Net Worth,N,Yes,3
2191,Alley,Fitchell,Male,2,5/11/1976,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,4
2564,Bell,Carley,Female,18,4/29/1976,Engineer III,Health,Mass Customer,N,No,15
492,Pail,Ashplant,Male,54,4/28/1976,Environmental Tech,Financial Services,Mass Customer,N,No,21
2760,Early,Saggs,Male,55,4/19/1976,Teacher,Property,Mass Customer,N,No,11
3792,Ingunna,Loxston,Female,81,4/16/1976,VP Marketing,Financial Services,Affluent Customer,N,Yes,5
1069,Reese,Titterington,Male,85,4/15/1976,Web Designer I,Telecommunications,Mass Customer,N,No,15
41,Basilius,Coupe,Male,64,4/14/1976,Food Chemist,Health,Mass Customer,N,No,16
990,Melissa,Purple,Female,56,4/13/1976,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14
2921,Astrid,Mac Giolla Pheadair,Female,15,4/12/1976,Sales Associate,Financial Services,Mass Customer,N,No,7
3491,Leanna,Cromb,Female,69,4/3/1976,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10
65,Yale,Tanser,Male,21,4/1/1976,Information Systems Manager,Financial Services,Affluent Customer,N,Yes,15
1894,Patten,Laytham,Male,86,4/1/1976,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17
3057,Mel,Shoebottom,Female,96,3/28/1976,Executive Secretary,Entertainment,Mass Customer,N,No,9
465,Alina,Wilsey,Female,54,3/27/1976,Developer III,Financial Services,Affluent Customer,N,Yes,14
3724,Griffith,Minor,Male,24,3/23/1976,Research Assistant II,IT,Affluent Customer,N,No,9
2773,Page,Farthin,Male,69,3/21/1976,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20
2847,Noreen,Matelaitis,Female,50,3/21/1976,Occupational Therapist,Health,Mass Customer,N,No,12
2425,Barn,Sainsberry,Male,32,3/19/1976,Help Desk Technician,IT,Mass Customer,N,Yes,11
2426,Yancy,Ovett,U,64,3/19/1976,Senior Developer,IT,Affluent Customer,N,Yes,10.65704063
2577,Thor,Rickardsson,Male,78,3/19/1976,Operator,Manufacturing,Mass Customer,N,Yes,10
2726,Bradford,Monkton,Male,49,3/18/1976,Administrative Officer,Financial Services,Affluent Customer,N,No,4
2445,Johnnie,Prujean,Male,46,3/11/1976,Quality Control Specialist,Retail,Affluent Customer,N,No,18
1393,Adria,MacRorie,Female,96,3/10/1976,VP Product Management,Manufacturing,Mass Customer,N,No,20
3921,Gaby,Lozano,Female,93,3/9/1976,Mechanical Systems Engineer,Manufacturing,High Net Worth,N,No,10
3555,Latashia,Mower,Female,96,2/26/1976,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21
7,Fina,Merali,Female,6,2/23/1976,Media Manager I,Financial Services,Affluent Customer,N,Yes,11
1595,Kora,Paoli,Female,15,2/21/1976,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11
491,Andrea,Funcheon,Male,45,2/20/1976,Speech Pathologist,Property,Affluent Customer,N,Yes,19
3197,Stern,Ilyenko,Male,83,2/18/1976,Environmental Specialist,Health,High Net Worth,N,No,14
3168,Johan,Dudderidge,Male,89,2/16/1976,Assistant Manager,Health,Affluent Customer,N,No,22
3218,Conny,Starbeck,Female,38,2/12/1976,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22
3773,Wadsworth,Ruselin,Male,44,2/6/1976,Accountant I,Manufacturing,Affluent Customer,N,Yes,18
569,Jaime,Warkup,Male,30,1/31/1976,Analog Circuit Design manager,IT,Mass Customer,N,No,10
496,Korry,Cosgrove,Female,25,1/28/1976,Engineer II,Financial Services,Affluent Customer,N,Yes,11
1284,Alexis,Aronov,Male,30,1/28/1976,Junior Executive,Entertainment,Affluent Customer,N,No,11
161,Tadd,Bloss,Male,49,1/21/1976,Nurse Practicioner,Health,Mass Customer,N,No,16
920,Stefano,Thornborrow,Male,89,1/19/1976,Software Test Engineer IV,Health,Mass Customer,N,Yes,19
3416,Evanne,Bentote,Female,6,1/18/1976,Social Worker,Manufacturing,Mass Customer,N,Yes,11
1176,Celia,Dockerty,Female,7,1/16/1976,Software Engineer IV,IT,Affluent Customer,N,Yes,7
1042,Isacco,Woodwind,Male,0,1/14/1976,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11
624,Winny,Girtin,Male,44,1/13/1976,Research Assistant II,Manufacturing,Mass Customer,N,Yes,13
1374,Cleveland,Spilling,Male,76,1/13/1976,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,8
944,Anderea,Dallewater,Female,53,1/12/1976,Human Resources Manager,Manufacturing,Mass Customer,N,No,15
1530,Alexandr,Maylard,Male,89,1/12/1976,Pharmacist,Health,Mass Customer,N,Yes,9
2102,Carl,Penquet,Male,80,1/8/1976,Senior Editor,IT,Affluent Customer,N,No,5
1664,Karlis,Alner,Male,11,12/30/1975,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,9
101,Goran,Kwietek,Male,83,12/29/1975,Nurse Practicioner,Manufacturing,High Net Worth,N,No,11
1094,Shaughn,Salters,Male,48,12/27/1975,Dental Hygienist,Health,High Net Worth,N,No,19
3601,Fanya,Gethyn,Female,85,12/23/1975,Junior Executive,IT,Mass Customer,N,No,18
1118,Colline,Coulman,Female,95,12/19/1975,Sales Representative,Retail,Mass Customer,N,Yes,9
2851,Ulberto,Haking,Male,36,12/17/1975,Programmer IV,Entertainment,Affluent Customer,N,Yes,16
1467,Alysia,Cantrill,Female,1,12/16/1975,Financial Advisor,Manufacturing,Mass Customer,N,Yes,6
3995,Rusty,Iapico,Male,93,12/12/1975,Staff Scientist,Manufacturing,Mass Customer,N,Yes,14
3595,Timi,Huson,Female,81,12/6/1975,Software Consultant,Retail,Mass Customer,N,No,6
580,Johnathan,Audiss,Male,83,12/3/1975,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14
1117,Georgena,Guilaem,Female,83,12/1/1975,Quality Engineer,Health,Affluent Customer,N,No,14
456,Randolph,Redihalgh,Male,47,11/30/1975,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17
175,Templeton,Hambrook,Male,36,11/28/1975,Quality Engineer,Manufacturing,Affluent Customer,N,No,5
2958,Regan,Botly,Male,10,11/23/1975,Health Coach II,Manufacturing,Affluent Customer,N,Yes,14
2844,Amie,Felgate,Female,98,11/22/1975,Staff Accountant III,Financial Services,Mass Customer,N,Yes,13
792,Mitch,Rains,Male,10,11/19/1975,Structural Engineer,Manufacturing,High Net Worth,N,Yes,4
1008,Lorry,Booley,Female,47,11/10/1975,Teacher,Retail,Mass Customer,N,No,21
1020,Natala,Thorndale,Female,29,11/10/1975,Mechanical Systems Engineer,IT,Affluent Customer,N,No,13
3722,Merilee,Hammerson,Female,69,11/7/1975,Accountant II,Retail,Mass Customer,N,No,7
2794,Megen,Lorenc,Female,41,11/6/1975,Social Worker,Health,Mass Customer,N,Yes,18
2608,Fenelia,Dockrell,Female,44,11/5/1975,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6
1679,Arabel,Kayser,Female,92,11/3/1975,Programmer II,Health,Mass Customer,N,Yes,13
2691,Stearn,Boutton,Male,41,11/3/1975,Librarian,Entertainment,Mass Customer,N,No,18
1438,Winifred,MacRonald,Female,27,11/1/1975,Social Worker,Health,Mass Customer,N,Yes,14
3275,Lela,Carrell,Female,24,10/22/1975,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6
1844,Amaleta,Slafford,Female,71,10/21/1975,Product Engineer,Financial Services,Mass Customer,N,No,12
403,Easter,Laffoley-Lane,Female,40,10/17/1975,Graphic Designer,Retail,Mass Customer,N,Yes,17
1559,Hilton,Gladwell,Male,63,10/14/1975,Graphic Designer,Health,High Net Worth,N,Yes,12
3641,Wolfie,Hoyes,Male,78,10/2/1975,Civil Engineer,Manufacturing,Affluent Customer,N,No,12
1062,Tish,Mowett,Female,32,9/28/1975,Junior Executive,Financial Services,Mass Customer,N,No,14
2974,Hyacinthia,Settle,Female,1,9/28/1975,Engineer IV,Financial Services,High Net Worth,N,No,15
1150,Bernelle,Warwick,Female,64,9/26/1975,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13
45,Trace,Woodhead,Male,64,9/23/1975,Senior Financial Analyst,Financial Services,Mass Customer,N,No,8
2103,Jayme,Hendin,Male,94,9/22/1975,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18
2855,Kim,Tineman,Female,81,9/13/1975,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,17
1085,Lucho,Strafen,Male,4,9/12/1975,Internal Auditor,Health,Mass Customer,N,No,8
949,Jarid,Grebner,Male,18,9/7/1975,Executive Secretary,Health,Mass Customer,N,Yes,3
950,Bret,Ivakhnov,U,24,9/7/1975,Recruiter,IT,High Net Worth,N,Yes,10.65704063
1895,Leese,Lohan,Female,53,9/2/1975,Technical Writer,Manufacturing,Mass Customer,N,No,15
2115,Shannon,Pflieger,Male,17,8/31/1975,Food Chemist,Health,Mass Customer,N,Yes,17
2211,Carmelita,Matuskiewicz,Female,3,8/27/1975,Technical Writer,Manufacturing,Mass Customer,N,Yes,18
1180,Gaye,Quickenden,Female,48,8/17/1975,Account Representative I,Financial Services,Affluent Customer,N,No,10
1976,Letitia,Coan,Female,84,8/16/1975,Product Engineer,Manufacturing,Mass Customer,N,No,11
48,Rebbecca,Casone,Female,46,8/15/1975,Biostatistician II,Health,Mass Customer,N,Yes,8
825,Willis,Whyler,Male,17,8/15/1975,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,16
1557,Efren,Castanos,Male,64,8/14/1975,Speech Pathologist,Financial Services,Mass Customer,N,No,6
112,Shena,Parren,Female,88,8/12/1975,Marketing Manager,Retail,High Net Worth,N,No,12
2514,Vincenty,Sayer,Male,25,8/11/1975,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17
539,Hobie,Knappett,Male,53,8/10/1975,Chemical Engineer,Health,High Net Worth,N,No,15
3889,Dunn,Ziem,Male,39,8/9/1975,General Manager,Retail,Affluent Customer,N,No,18
3996,Rosalia,Halgarth,Female,8,8/9/1975,VP Product Management,Health,Mass Customer,N,No,19
3488,Cristobal,Whitrod,Male,63,8/7/1975,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9
724,Heinrik,Norcock,Male,7,8/5/1975,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,4
2452,Sophronia,Yerrill,Female,93,7/24/1975,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17
819,Temp,Thebeau,Male,7,7/17/1975,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5
1090,Lorettalorna,Hess,Female,15,7/15/1975,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17
1927,Masha,Bibbie,Female,11,7/15/1975,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8
2467,Ynez,Fawloe,Female,71,7/15/1975,Engineer III,Manufacturing,Affluent Customer,N,Yes,4
640,Galvin,O'Keenan,Male,12,7/12/1975,Librarian,Entertainment,High Net Worth,N,Yes,10
1004,Colas,Pumfrett,Male,35,7/9/1975,Business Systems Development Analyst,IT,High Net Worth,N,No,22
1286,Mina,Clawley,Female,83,6/28/1975,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16
673,Artie,Ommanney,Male,35,6/27/1975,VP Sales,Health,Mass Customer,N,Yes,4
3853,Kerri,Marrington,Female,91,6/26/1975,Accounting Assistant IV,Manufacturing,Mass Customer,N,Yes,19
188,Audry,Seine,Female,54,6/22/1975,Safety Technician II,Property,High Net Worth,N,Yes,13
3506,Mercy,Donisi,Female,19,6/18/1975,Web Designer I,Financial Services,Mass Customer,N,No,15
2366,Idette,Mapam,Female,51,6/15/1975,Web Designer I,Health,Mass Customer,N,Yes,15
3523,Lin,Tarver,Male,33,6/14/1975,Design Engineer,Financial Services,Affluent Customer,N,No,19
170,Jammal,Gever,Male,80,6/2/1975,Pharmacist,Health,High Net Worth,N,No,21
494,Gaby,Banbridge,Male,33,6/2/1975,Design Engineer,Manufacturing,Mass Customer,N,No,9
2915,Enrichetta,Broadberry,Female,32,6/2/1975,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17
1551,Joell,Balfe,Female,37,5/30/1975,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,17
3350,Tam,Prestner,Male,53,5/29/1975,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6
3165,Vyky,Coppen,Female,56,5/18/1975,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10
3534,Kacie,Stanbrooke,Female,92,5/15/1975,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3
1431,Derek,Malafe,Male,29,5/13/1975,Sales Associate,Financial Services,Affluent Customer,N,Yes,17
2604,Lewiss,Jaeggi,Male,91,5/8/1975,Account Executive,Retail,Mass Customer,N,Yes,7
3704,Haslett,Ropars,Male,54,5/8/1975,Health Coach III,Health,High Net Worth,N,Yes,6
256,Linell,Beadle,Female,16,5/7/1975,Director of Sales,Health,High Net Worth,N,Yes,21
3547,Ganny,Dwerryhouse,Male,19,5/6/1975,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8
1524,Bonni,Drakers,Female,7,4/29/1975,Administrative Officer,Financial Services,Mass Customer,N,Yes,16
389,Dorene,Scrivner,Female,97,4/27/1975,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17
901,Letta,McCarter,Female,13,4/27/1975,Staff Scientist,Retail,Mass Customer,N,Yes,16
3297,Addy,Moukes,Male,39,4/26/1975,Product Engineer,Manufacturing,Mass Customer,N,No,13
3298,Christine,Baignard,U,1,4/26/1975,VP Quality Control,IT,Affluent Customer,N,Yes,10.65704063
2952,Cristy,McQuirter,Female,28,4/25/1975,Senior Developer,Manufacturing,High Net Worth,N,Yes,16
766,Nonna,Hun,Female,16,4/22/1975,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,14
3132,Nicko,Artois,Male,33,4/15/1975,Sales Representative,Retail,Mass Customer,N,Yes,7
1444,Claudian,Ruos,Male,97,4/14/1975,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8
